# Assumption-labeled derivative of Electric_15_Minute_7-1-2026_8-6-2026_20260806.csv
# Whole-home meter only -- 'hvac' / 'car_charging' / 'lights_or_fan' are INFERRED
"# from the size (and, for car_charging, the time of day) of the excess over each"
"# day's 10th-percentile baseline, not measured per-circuit."
"# Thresholds: hvac/car_charging >= 1.100 kW excess (car_charging if 12AM-6AM), lights_or_fan >= 0.130 kW excess"
Date,Start Time,kWh,kW,baseline_kW,excess_kW,assumed_state,rate_period,usd_per_kwh,interval_usd
7/12/2026,2:45 PM,0.0550,0.220,0.100,0.120,baseline_only,off_peak,0.48,0.0262
7/12/2026,3:00 PM,0.0550,0.220,0.100,0.120,baseline_only,off_peak,0.48,0.0262
7/12/2026,3:15 PM,0.0300,0.120,0.100,0.020,baseline_only,off_peak,0.48,0.0143
7/12/2026,3:30 PM,0.0250,0.100,0.100,0.000,baseline_only,off_peak,0.48,0.0119
7/12/2026,3:45 PM,0.0250,0.100,0.100,0.000,baseline_only,off_peak,0.48,0.0119
7/12/2026,4:00 PM,0.0300,0.120,0.100,0.020,baseline_only,on_peak,0.70,0.0209
7/12/2026,4:15 PM,0.0500,0.200,0.100,0.100,baseline_only,on_peak,0.70,0.0348
7/12/2026,4:30 PM,0.0700,0.280,0.100,0.180,lights_or_fan,on_peak,0.70,0.0488
7/12/2026,4:45 PM,0.1050,0.420,0.100,0.320,lights_or_fan,on_peak,0.70,0.0731
7/12/2026,5:00 PM,0.0850,0.340,0.100,0.240,lights_or_fan,on_peak,0.70,0.0592
7/12/2026,5:15 PM,0.1200,0.480,0.100,0.380,lights_or_fan,on_peak,0.70,0.0836
7/12/2026,5:30 PM,0.0450,0.180,0.100,0.080,baseline_only,on_peak,0.70,0.0313
7/12/2026,5:45 PM,0.0400,0.160,0.100,0.060,baseline_only,on_peak,0.70,0.0279
7/12/2026,6:00 PM,0.0600,0.240,0.100,0.140,lights_or_fan,on_peak,0.70,0.0418
7/12/2026,6:15 PM,0.0950,0.380,0.100,0.280,lights_or_fan,on_peak,0.70,0.0662
7/12/2026,6:30 PM,0.0950,0.380,0.100,0.280,lights_or_fan,on_peak,0.70,0.0662
7/12/2026,6:45 PM,0.1500,0.600,0.100,0.500,lights_or_fan,on_peak,0.70,0.1045
7/12/2026,7:00 PM,0.1150,0.460,0.100,0.360,lights_or_fan,on_peak,0.70,0.0801
7/12/2026,7:15 PM,0.1050,0.420,0.100,0.320,lights_or_fan,on_peak,0.70,0.0731
7/12/2026,7:30 PM,0.1300,0.520,0.100,0.420,lights_or_fan,on_peak,0.70,0.0906
7/12/2026,7:45 PM,0.0800,0.320,0.100,0.220,lights_or_fan,on_peak,0.70,0.0557
7/12/2026,8:00 PM,0.0800,0.320,0.100,0.220,lights_or_fan,on_peak,0.70,0.0557
7/12/2026,8:15 PM,0.0800,0.320,0.100,0.220,lights_or_fan,on_peak,0.70,0.0557
7/12/2026,8:30 PM,0.1050,0.420,0.100,0.320,lights_or_fan,on_peak,0.70,0.0731
7/12/2026,8:45 PM,0.1100,0.440,0.100,0.340,lights_or_fan,on_peak,0.70,0.0766
7/12/2026,9:00 PM,0.0800,0.320,0.100,0.220,lights_or_fan,off_peak,0.48,0.0380
7/12/2026,9:15 PM,0.0750,0.300,0.100,0.200,lights_or_fan,off_peak,0.48,0.0357
7/12/2026,9:30 PM,0.0750,0.300,0.100,0.200,lights_or_fan,off_peak,0.48,0.0357
7/12/2026,9:45 PM,0.0800,0.320,0.100,0.220,lights_or_fan,off_peak,0.48,0.0380
7/12/2026,10:00 PM,0.1100,0.440,0.100,0.340,lights_or_fan,off_peak,0.48,0.0523
7/12/2026,10:15 PM,0.1050,0.420,0.100,0.320,lights_or_fan,off_peak,0.48,0.0499
7/12/2026,10:30 PM,0.1750,0.700,0.100,0.600,lights_or_fan,off_peak,0.48,0.0832
7/12/2026,10:45 PM,0.3350,1.340,0.100,1.240,hvac,off_peak,0.48,0.1593
7/12/2026,11:00 PM,0.3150,1.260,0.100,1.160,hvac,off_peak,0.48,0.1498
7/12/2026,11:15 PM,0.3300,1.320,0.100,1.220,hvac,off_peak,0.48,0.1569
7/12/2026,11:30 PM,0.3750,1.500,0.100,1.400,hvac,off_peak,0.48,0.1784
7/12/2026,11:45 PM,0.3300,1.320,0.100,1.220,hvac,off_peak,0.48,0.1569
7/13/2026,12:00 AM,0.1800,0.720,0.180,0.540,lights_or_fan,super_off_peak,0.39,0.0699
7/13/2026,12:15 AM,1.7200,6.880,0.180,6.700,car_charging,super_off_peak,0.39,0.6677
7/13/2026,12:30 AM,1.6950,6.780,0.180,6.600,car_charging,super_off_peak,0.39,0.6580
7/13/2026,12:45 AM,1.6600,6.640,0.180,6.460,car_charging,super_off_peak,0.39,0.6444
7/13/2026,1:00 AM,1.6350,6.540,0.180,6.360,car_charging,super_off_peak,0.39,0.6347
7/13/2026,1:15 AM,1.5500,6.200,0.180,6.020,car_charging,super_off_peak,0.39,0.6017
7/13/2026,1:30 AM,1.5400,6.160,0.180,5.980,car_charging,super_off_peak,0.39,0.5978
7/13/2026,1:45 AM,1.5700,6.280,0.180,6.100,car_charging,super_off_peak,0.39,0.6094
7/13/2026,2:00 AM,1.5650,6.260,0.180,6.080,car_charging,super_off_peak,0.39,0.6075
7/13/2026,2:15 AM,1.5700,6.280,0.180,6.100,car_charging,super_off_peak,0.39,0.6094
7/13/2026,2:30 AM,1.5450,6.180,0.180,6.000,car_charging,super_off_peak,0.39,0.5997
7/13/2026,2:45 AM,1.5400,6.160,0.180,5.980,car_charging,super_off_peak,0.39,0.5978
7/13/2026,3:00 AM,1.5350,6.140,0.180,5.960,car_charging,super_off_peak,0.39,0.5959
7/13/2026,3:15 AM,1.5400,6.160,0.180,5.980,car_charging,super_off_peak,0.39,0.5978
7/13/2026,3:30 AM,1.5550,6.220,0.180,6.040,car_charging,super_off_peak,0.39,0.6036
7/13/2026,3:45 AM,1.5550,6.220,0.180,6.040,car_charging,super_off_peak,0.39,0.6036
7/13/2026,4:00 AM,1.5500,6.200,0.180,6.020,car_charging,super_off_peak,0.39,0.6017
7/13/2026,4:15 AM,1.5450,6.180,0.180,6.000,car_charging,super_off_peak,0.39,0.5997
7/13/2026,4:30 AM,1.5250,6.100,0.180,5.920,car_charging,super_off_peak,0.39,0.5920
7/13/2026,4:45 AM,1.5200,6.080,0.180,5.900,car_charging,super_off_peak,0.39,0.5900
7/13/2026,5:00 AM,1.5500,6.200,0.180,6.020,car_charging,super_off_peak,0.39,0.6017
7/13/2026,5:15 AM,1.5550,6.220,0.180,6.040,car_charging,super_off_peak,0.39,0.6036
7/13/2026,5:30 AM,1.5500,6.200,0.180,6.020,car_charging,super_off_peak,0.39,0.6017
7/13/2026,5:45 AM,0.0500,0.200,0.180,0.020,baseline_only,super_off_peak,0.39,0.0194
7/13/2026,6:00 AM,0.0250,0.100,0.180,0.000,baseline_only,off_peak,0.48,0.0119
7/13/2026,6:15 AM,0.0450,0.180,0.180,0.000,baseline_only,off_peak,0.48,0.0214
7/13/2026,6:30 AM,0.0400,0.160,0.180,0.000,baseline_only,off_peak,0.48,0.0190
7/13/2026,6:45 AM,0.0650,0.260,0.180,0.080,baseline_only,off_peak,0.48,0.0309
7/13/2026,7:00 AM,0.0750,0.300,0.180,0.120,baseline_only,off_peak,0.48,0.0357
7/13/2026,7:15 AM,0.1050,0.420,0.180,0.240,lights_or_fan,off_peak,0.48,0.0499
7/13/2026,7:30 AM,0.1250,0.500,0.180,0.320,lights_or_fan,off_peak,0.48,0.0595
7/13/2026,7:45 AM,0.1650,0.660,0.180,0.480,lights_or_fan,off_peak,0.48,0.0785
7/13/2026,8:00 AM,0.1500,0.600,0.180,0.420,lights_or_fan,off_peak,0.48,0.0713
7/13/2026,8:15 AM,0.1100,0.440,0.180,0.260,lights_or_fan,off_peak,0.48,0.0523
7/13/2026,8:30 AM,0.1000,0.400,0.180,0.220,lights_or_fan,off_peak,0.48,0.0476
7/13/2026,8:45 AM,0.0850,0.340,0.180,0.160,lights_or_fan,off_peak,0.48,0.0404
7/13/2026,9:00 AM,0.0650,0.260,0.180,0.080,baseline_only,off_peak,0.48,0.0309
7/13/2026,9:15 AM,0.0650,0.260,0.180,0.080,baseline_only,off_peak,0.48,0.0309
7/13/2026,9:30 AM,0.0650,0.260,0.180,0.080,baseline_only,off_peak,0.48,0.0309
7/13/2026,9:45 AM,0.0550,0.220,0.180,0.040,baseline_only,off_peak,0.48,0.0262
7/13/2026,10:00 AM,0.0500,0.200,0.180,0.020,baseline_only,super_off_peak,0.39,0.0194
7/13/2026,10:15 AM,0.0450,0.180,0.180,0.000,baseline_only,super_off_peak,0.39,0.0175
7/13/2026,10:30 AM,0.0450,0.180,0.180,0.000,baseline_only,super_off_peak,0.39,0.0175
7/13/2026,10:45 AM,0.2350,0.940,0.180,0.760,lights_or_fan,super_off_peak,0.39,0.0912
7/13/2026,11:00 AM,0.1100,0.440,0.180,0.260,lights_or_fan,super_off_peak,0.39,0.0427
7/13/2026,11:15 AM,0.0600,0.240,0.180,0.060,baseline_only,super_off_peak,0.39,0.0233
7/13/2026,11:30 AM,0.0450,0.180,0.180,0.000,baseline_only,super_off_peak,0.39,0.0175
7/13/2026,11:45 AM,0.0500,0.200,0.180,0.020,baseline_only,super_off_peak,0.39,0.0194
7/13/2026,12:00 PM,0.0650,0.260,0.180,0.080,baseline_only,super_off_peak,0.39,0.0252
7/13/2026,12:15 PM,0.1000,0.400,0.180,0.220,lights_or_fan,super_off_peak,0.39,0.0388
7/13/2026,12:30 PM,0.0600,0.240,0.180,0.060,baseline_only,super_off_peak,0.39,0.0233
7/13/2026,12:45 PM,0.0600,0.240,0.180,0.060,baseline_only,super_off_peak,0.39,0.0233
7/13/2026,1:00 PM,0.0600,0.240,0.180,0.060,baseline_only,super_off_peak,0.39,0.0233
7/13/2026,1:15 PM,0.0600,0.240,0.180,0.060,baseline_only,super_off_peak,0.39,0.0233
7/13/2026,1:30 PM,0.0600,0.240,0.180,0.060,baseline_only,super_off_peak,0.39,0.0233
7/13/2026,1:45 PM,0.0450,0.180,0.180,0.000,baseline_only,super_off_peak,0.39,0.0175
7/13/2026,2:00 PM,0.0450,0.180,0.180,0.000,baseline_only,off_peak,0.48,0.0214
7/13/2026,2:15 PM,0.0500,0.200,0.180,0.020,baseline_only,off_peak,0.48,0.0238
7/13/2026,2:30 PM,0.0450,0.180,0.180,0.000,baseline_only,off_peak,0.48,0.0214
7/13/2026,2:45 PM,0.0250,0.100,0.180,0.000,baseline_only,off_peak,0.48,0.0119
7/13/2026,3:00 PM,0.0250,0.100,0.180,0.000,baseline_only,off_peak,0.48,0.0119
7/13/2026,3:15 PM,0.0500,0.200,0.180,0.020,baseline_only,off_peak,0.48,0.0238
7/13/2026,3:30 PM,0.0550,0.220,0.180,0.040,baseline_only,off_peak,0.48,0.0262
7/13/2026,3:45 PM,0.0550,0.220,0.180,0.040,baseline_only,off_peak,0.48,0.0262
7/13/2026,4:00 PM,0.0550,0.220,0.180,0.040,baseline_only,on_peak,0.70,0.0383
7/13/2026,4:15 PM,0.0350,0.140,0.180,0.000,baseline_only,on_peak,0.70,0.0244
7/13/2026,4:30 PM,0.0300,0.120,0.180,0.000,baseline_only,on_peak,0.70,0.0209
7/13/2026,4:45 PM,0.0450,0.180,0.180,0.000,baseline_only,on_peak,0.70,0.0313
7/13/2026,5:00 PM,0.0450,0.180,0.180,0.000,baseline_only,on_peak,0.70,0.0313
7/13/2026,5:15 PM,0.0400,0.160,0.180,0.000,baseline_only,on_peak,0.70,0.0279
7/13/2026,5:30 PM,0.0450,0.180,0.180,0.000,baseline_only,on_peak,0.70,0.0313
7/13/2026,5:45 PM,0.1050,0.420,0.180,0.240,lights_or_fan,on_peak,0.70,0.0731
7/13/2026,6:00 PM,0.1100,0.440,0.180,0.260,lights_or_fan,on_peak,0.70,0.0766
7/13/2026,6:15 PM,0.0600,0.240,0.180,0.060,baseline_only,on_peak,0.70,0.0418
7/13/2026,6:30 PM,0.0700,0.280,0.180,0.100,baseline_only,on_peak,0.70,0.0488
7/13/2026,6:45 PM,0.1200,0.480,0.180,0.300,lights_or_fan,on_peak,0.70,0.0836
7/13/2026,7:00 PM,0.0950,0.380,0.180,0.200,lights_or_fan,on_peak,0.70,0.0662
7/13/2026,7:15 PM,0.0800,0.320,0.180,0.140,lights_or_fan,on_peak,0.70,0.0557
7/13/2026,7:30 PM,0.0750,0.300,0.180,0.120,baseline_only,on_peak,0.70,0.0522
7/13/2026,7:45 PM,0.0500,0.200,0.180,0.020,baseline_only,on_peak,0.70,0.0348
7/13/2026,8:00 PM,0.1000,0.400,0.180,0.220,lights_or_fan,on_peak,0.70,0.0697
7/13/2026,8:15 PM,0.0850,0.340,0.180,0.160,lights_or_fan,on_peak,0.70,0.0592
7/13/2026,8:30 PM,0.1000,0.400,0.180,0.220,lights_or_fan,on_peak,0.70,0.0697
7/13/2026,8:45 PM,0.1250,0.500,0.180,0.320,lights_or_fan,on_peak,0.70,0.0871
7/13/2026,9:00 PM,0.1200,0.480,0.180,0.300,lights_or_fan,off_peak,0.48,0.0571
7/13/2026,9:15 PM,0.1050,0.420,0.180,0.240,lights_or_fan,off_peak,0.48,0.0499
7/13/2026,9:30 PM,0.1000,0.400,0.180,0.220,lights_or_fan,off_peak,0.48,0.0476
7/13/2026,9:45 PM,0.0700,0.280,0.180,0.100,baseline_only,off_peak,0.48,0.0333
7/13/2026,10:00 PM,0.0800,0.320,0.180,0.140,lights_or_fan,off_peak,0.48,0.0380
7/13/2026,10:15 PM,0.2800,1.120,0.180,0.940,lights_or_fan,off_peak,0.48,0.1332
7/13/2026,10:30 PM,0.2600,1.040,0.180,0.860,lights_or_fan,off_peak,0.48,0.1237
7/13/2026,10:45 PM,0.3050,1.220,0.180,1.040,lights_or_fan,off_peak,0.48,0.1451
7/13/2026,11:00 PM,0.2950,1.180,0.180,1.000,lights_or_fan,off_peak,0.48,0.1403
7/13/2026,11:15 PM,0.2900,1.160,0.180,0.980,lights_or_fan,off_peak,0.48,0.1379
7/13/2026,11:30 PM,0.1600,0.640,0.180,0.460,lights_or_fan,off_peak,0.48,0.0761
7/13/2026,11:45 PM,0.2550,1.020,0.180,0.840,lights_or_fan,off_peak,0.48,0.1213
7/14/2026,12:00 AM,0.1650,0.660,0.100,0.560,lights_or_fan,super_off_peak,0.39,0.0640
7/14/2026,12:15 AM,0.1700,0.680,0.100,0.580,lights_or_fan,super_off_peak,0.39,0.0660
7/14/2026,12:30 AM,0.1600,0.640,0.100,0.540,lights_or_fan,super_off_peak,0.39,0.0621
7/14/2026,12:45 AM,0.0950,0.380,0.100,0.280,lights_or_fan,super_off_peak,0.39,0.0369
7/14/2026,1:00 AM,0.0350,0.140,0.100,0.040,baseline_only,super_off_peak,0.39,0.0136
7/14/2026,1:15 AM,0.0650,0.260,0.100,0.160,lights_or_fan,super_off_peak,0.39,0.0252
7/14/2026,1:30 AM,0.0700,0.280,0.100,0.180,lights_or_fan,super_off_peak,0.39,0.0272
7/14/2026,1:45 AM,0.0700,0.280,0.100,0.180,lights_or_fan,super_off_peak,0.39,0.0272
7/14/2026,2:00 AM,0.0450,0.180,0.100,0.080,baseline_only,super_off_peak,0.39,0.0175
7/14/2026,2:15 AM,0.0400,0.160,0.100,0.060,baseline_only,super_off_peak,0.39,0.0155
7/14/2026,2:30 AM,0.0400,0.160,0.100,0.060,baseline_only,super_off_peak,0.39,0.0155
7/14/2026,2:45 AM,0.0600,0.240,0.100,0.140,lights_or_fan,super_off_peak,0.39,0.0233
7/14/2026,3:00 AM,0.0700,0.280,0.100,0.180,lights_or_fan,super_off_peak,0.39,0.0272
7/14/2026,3:15 AM,0.0600,0.240,0.100,0.140,lights_or_fan,super_off_peak,0.39,0.0233
7/14/2026,3:30 AM,0.0450,0.180,0.100,0.080,baseline_only,super_off_peak,0.39,0.0175
7/14/2026,3:45 AM,0.0200,0.080,0.100,0.000,baseline_only,super_off_peak,0.39,0.0078
7/14/2026,4:00 AM,0.0250,0.100,0.100,0.000,baseline_only,super_off_peak,0.39,0.0097
7/14/2026,4:15 AM,0.0350,0.140,0.100,0.040,baseline_only,super_off_peak,0.39,0.0136
7/14/2026,4:30 AM,0.0550,0.220,0.100,0.120,baseline_only,super_off_peak,0.39,0.0213
7/14/2026,4:45 AM,0.0550,0.220,0.100,0.120,baseline_only,super_off_peak,0.39,0.0213
7/14/2026,5:00 AM,0.0550,0.220,0.100,0.120,baseline_only,super_off_peak,0.39,0.0213
7/14/2026,5:15 AM,0.0250,0.100,0.100,0.000,baseline_only,super_off_peak,0.39,0.0097
7/14/2026,5:30 AM,0.0200,0.080,0.100,0.000,baseline_only,super_off_peak,0.39,0.0078
7/14/2026,5:45 AM,0.0250,0.100,0.100,0.000,baseline_only,super_off_peak,0.39,0.0097
7/14/2026,6:00 AM,0.0550,0.220,0.100,0.120,baseline_only,off_peak,0.48,0.0262
7/14/2026,6:15 AM,0.0650,0.260,0.100,0.160,lights_or_fan,off_peak,0.48,0.0309
7/14/2026,6:30 AM,0.0650,0.260,0.100,0.160,lights_or_fan,off_peak,0.48,0.0309
7/14/2026,6:45 AM,0.0550,0.220,0.100,0.120,baseline_only,off_peak,0.48,0.0262
7/14/2026,7:00 AM,0.0300,0.120,0.100,0.020,baseline_only,off_peak,0.48,0.0143
7/14/2026,7:15 AM,0.0350,0.140,0.100,0.040,baseline_only,off_peak,0.48,0.0166
7/14/2026,7:30 AM,0.0800,0.320,0.100,0.220,lights_or_fan,off_peak,0.48,0.0380
7/14/2026,7:45 AM,0.0550,0.220,0.100,0.120,baseline_only,off_peak,0.48,0.0262
7/14/2026,8:00 AM,0.0850,0.340,0.100,0.240,lights_or_fan,off_peak,0.48,0.0404
7/14/2026,8:15 AM,0.1250,0.500,0.100,0.400,lights_or_fan,off_peak,0.48,0.0595
7/14/2026,8:30 AM,0.1300,0.520,0.100,0.420,lights_or_fan,off_peak,0.48,0.0618
7/14/2026,8:45 AM,0.0800,0.320,0.100,0.220,lights_or_fan,off_peak,0.48,0.0380
7/14/2026,9:00 AM,0.0650,0.260,0.100,0.160,lights_or_fan,off_peak,0.48,0.0309
7/14/2026,9:15 AM,0.0600,0.240,0.100,0.140,lights_or_fan,off_peak,0.48,0.0285
7/14/2026,9:30 AM,0.1300,0.520,0.100,0.420,lights_or_fan,off_peak,0.48,0.0618
7/14/2026,9:45 AM,0.2800,1.120,0.100,1.020,lights_or_fan,off_peak,0.48,0.1332
7/14/2026,10:00 AM,0.2800,1.120,0.100,1.020,lights_or_fan,super_off_peak,0.39,0.1087
7/14/2026,10:15 AM,0.2900,1.160,0.100,1.060,lights_or_fan,super_off_peak,0.39,0.1126
7/14/2026,10:30 AM,0.3250,1.300,0.100,1.200,hvac,super_off_peak,0.39,0.1262
7/14/2026,10:45 AM,0.3200,1.280,0.100,1.180,hvac,super_off_peak,0.39,0.1242
7/14/2026,11:00 AM,0.1500,0.600,0.100,0.500,lights_or_fan,super_off_peak,0.39,0.0582
7/14/2026,11:15 AM,0.1150,0.460,0.100,0.360,lights_or_fan,super_off_peak,0.39,0.0446
7/14/2026,11:30 AM,0.1600,0.640,0.100,0.540,lights_or_fan,super_off_peak,0.39,0.0621
7/14/2026,11:45 AM,0.0800,0.320,0.100,0.220,lights_or_fan,super_off_peak,0.39,0.0311
7/14/2026,12:00 PM,0.0600,0.240,0.100,0.140,lights_or_fan,super_off_peak,0.39,0.0233
7/14/2026,12:15 PM,0.0450,0.180,0.100,0.080,baseline_only,super_off_peak,0.39,0.0175
7/14/2026,12:30 PM,0.0150,0.060,0.100,0.000,baseline_only,super_off_peak,0.39,0.0058
7/14/2026,12:45 PM,0.0150,0.060,0.100,0.000,baseline_only,super_off_peak,0.39,0.0058
7/14/2026,1:00 PM,0.0400,0.160,0.100,0.060,baseline_only,super_off_peak,0.39,0.0155
7/14/2026,1:15 PM,0.0500,0.200,0.100,0.100,baseline_only,super_off_peak,0.39,0.0194
7/14/2026,1:30 PM,0.0550,0.220,0.100,0.120,baseline_only,super_off_peak,0.39,0.0213
7/14/2026,1:45 PM,0.0600,0.240,0.100,0.140,lights_or_fan,super_off_peak,0.39,0.0233
7/14/2026,2:00 PM,0.0300,0.120,0.100,0.020,baseline_only,off_peak,0.48,0.0143
7/14/2026,2:15 PM,0.0150,0.060,0.100,0.000,baseline_only,off_peak,0.48,0.0071
7/14/2026,2:30 PM,0.0150,0.060,0.100,0.000,baseline_only,off_peak,0.48,0.0071
7/14/2026,2:45 PM,0.0200,0.080,0.100,0.000,baseline_only,off_peak,0.48,0.0095
7/14/2026,3:00 PM,0.0550,0.220,0.100,0.120,baseline_only,off_peak,0.48,0.0262
7/14/2026,3:15 PM,0.0500,0.200,0.100,0.100,baseline_only,off_peak,0.48,0.0238
7/14/2026,3:30 PM,0.0550,0.220,0.100,0.120,baseline_only,off_peak,0.48,0.0262
7/14/2026,3:45 PM,0.0500,0.200,0.100,0.100,baseline_only,off_peak,0.48,0.0238
7/14/2026,4:00 PM,0.0250,0.100,0.100,0.000,baseline_only,on_peak,0.70,0.0174
7/14/2026,4:15 PM,0.0250,0.100,0.100,0.000,baseline_only,on_peak,0.70,0.0174
7/14/2026,4:30 PM,0.0450,0.180,0.100,0.080,baseline_only,on_peak,0.70,0.0313
7/14/2026,4:45 PM,0.0500,0.200,0.100,0.100,baseline_only,on_peak,0.70,0.0348
7/14/2026,5:00 PM,0.0600,0.240,0.100,0.140,lights_or_fan,on_peak,0.70,0.0418
7/14/2026,5:15 PM,0.0400,0.160,0.100,0.060,baseline_only,on_peak,0.70,0.0279
7/14/2026,5:30 PM,0.0250,0.100,0.100,0.000,baseline_only,on_peak,0.70,0.0174
7/14/2026,5:45 PM,0.0250,0.100,0.100,0.000,baseline_only,on_peak,0.70,0.0174
7/14/2026,6:00 PM,0.0600,0.240,0.100,0.140,lights_or_fan,on_peak,0.70,0.0418
7/14/2026,6:15 PM,0.0950,0.380,0.100,0.280,lights_or_fan,on_peak,0.70,0.0662
7/14/2026,6:30 PM,0.0550,0.220,0.100,0.120,baseline_only,on_peak,0.70,0.0383
7/14/2026,6:45 PM,0.0450,0.180,0.100,0.080,baseline_only,on_peak,0.70,0.0313
7/14/2026,7:00 PM,0.0350,0.140,0.100,0.040,baseline_only,on_peak,0.70,0.0244
7/14/2026,7:15 PM,0.0500,0.200,0.100,0.100,baseline_only,on_peak,0.70,0.0348
7/14/2026,7:30 PM,0.0700,0.280,0.100,0.180,lights_or_fan,on_peak,0.70,0.0488
7/14/2026,7:45 PM,0.0750,0.300,0.100,0.200,lights_or_fan,on_peak,0.70,0.0522
7/14/2026,8:00 PM,0.0700,0.280,0.100,0.180,lights_or_fan,on_peak,0.70,0.0488
7/14/2026,8:15 PM,0.0550,0.220,0.100,0.120,baseline_only,on_peak,0.70,0.0383
7/14/2026,8:30 PM,0.1050,0.420,0.100,0.320,lights_or_fan,on_peak,0.70,0.0731
7/14/2026,8:45 PM,0.1100,0.440,0.100,0.340,lights_or_fan,on_peak,0.70,0.0766
7/14/2026,9:00 PM,0.1000,0.400,0.100,0.300,lights_or_fan,off_peak,0.48,0.0476
7/14/2026,9:15 PM,0.0950,0.380,0.100,0.280,lights_or_fan,off_peak,0.48,0.0452
7/14/2026,9:30 PM,0.1000,0.400,0.100,0.300,lights_or_fan,off_peak,0.48,0.0476
7/14/2026,9:45 PM,0.0800,0.320,0.100,0.220,lights_or_fan,off_peak,0.48,0.0380
7/14/2026,10:00 PM,0.0800,0.320,0.100,0.220,lights_or_fan,off_peak,0.48,0.0380
7/14/2026,10:15 PM,0.0800,0.320,0.100,0.220,lights_or_fan,off_peak,0.48,0.0380
7/14/2026,10:30 PM,0.0750,0.300,0.100,0.200,lights_or_fan,off_peak,0.48,0.0357
7/14/2026,10:45 PM,0.0750,0.300,0.100,0.200,lights_or_fan,off_peak,0.48,0.0357
7/14/2026,11:00 PM,0.0500,0.200,0.100,0.100,baseline_only,off_peak,0.48,0.0238
7/14/2026,11:15 PM,0.0450,0.180,0.100,0.080,baseline_only,off_peak,0.48,0.0214
7/14/2026,11:30 PM,0.0550,0.220,0.100,0.120,baseline_only,off_peak,0.48,0.0262
7/14/2026,11:45 PM,0.1850,0.740,0.100,0.640,lights_or_fan,off_peak,0.48,0.0880
7/15/2026,12:00 AM,0.3100,1.240,0.100,1.140,car_charging,super_off_peak,0.39,0.1203
7/15/2026,12:15 AM,0.2600,1.040,0.100,0.940,lights_or_fan,super_off_peak,0.39,0.1009
7/15/2026,12:30 AM,0.2950,1.180,0.100,1.080,lights_or_fan,super_off_peak,0.39,0.1145
7/15/2026,12:45 AM,0.2900,1.160,0.100,1.060,lights_or_fan,super_off_peak,0.39,0.1126
7/15/2026,1:00 AM,0.2850,1.140,0.100,1.040,lights_or_fan,super_off_peak,0.39,0.1106
7/15/2026,1:15 AM,0.1950,0.780,0.100,0.680,lights_or_fan,super_off_peak,0.39,0.0757
7/15/2026,1:30 AM,0.2400,0.960,0.100,0.860,lights_or_fan,super_off_peak,0.39,0.0932
7/15/2026,1:45 AM,0.1850,0.740,0.100,0.640,lights_or_fan,super_off_peak,0.39,0.0718
7/15/2026,2:00 AM,0.1650,0.660,0.100,0.560,lights_or_fan,super_off_peak,0.39,0.0640
7/15/2026,2:15 AM,0.1400,0.560,0.100,0.460,lights_or_fan,super_off_peak,0.39,0.0543
7/15/2026,2:30 AM,0.0550,0.220,0.100,0.120,baseline_only,super_off_peak,0.39,0.0213
7/15/2026,2:45 AM,0.0350,0.140,0.100,0.040,baseline_only,super_off_peak,0.39,0.0136
7/15/2026,3:00 AM,0.0400,0.160,0.100,0.060,baseline_only,super_off_peak,0.39,0.0155
7/15/2026,3:15 AM,0.0650,0.260,0.100,0.160,lights_or_fan,super_off_peak,0.39,0.0252
7/15/2026,3:30 AM,0.0550,0.220,0.100,0.120,baseline_only,super_off_peak,0.39,0.0213
7/15/2026,3:45 AM,0.0500,0.200,0.100,0.100,baseline_only,super_off_peak,0.39,0.0194
7/15/2026,4:00 AM,0.0400,0.160,0.100,0.060,baseline_only,super_off_peak,0.39,0.0155
7/15/2026,4:15 AM,0.0250,0.100,0.100,0.000,baseline_only,super_off_peak,0.39,0.0097
7/15/2026,4:30 AM,0.0250,0.100,0.100,0.000,baseline_only,super_off_peak,0.39,0.0097
7/15/2026,4:45 AM,0.0250,0.100,0.100,0.000,baseline_only,super_off_peak,0.39,0.0097
7/15/2026,5:00 AM,0.0300,0.120,0.100,0.020,baseline_only,super_off_peak,0.39,0.0116
7/15/2026,5:15 AM,0.0550,0.220,0.100,0.120,baseline_only,super_off_peak,0.39,0.0213
7/15/2026,5:30 AM,0.0550,0.220,0.100,0.120,baseline_only,super_off_peak,0.39,0.0213
7/15/2026,5:45 AM,0.0600,0.240,0.100,0.140,lights_or_fan,super_off_peak,0.39,0.0233
7/15/2026,6:00 AM,0.1000,0.400,0.100,0.300,lights_or_fan,off_peak,0.48,0.0476
7/15/2026,6:15 AM,0.0950,0.380,0.100,0.280,lights_or_fan,off_peak,0.48,0.0452
7/15/2026,6:30 AM,0.0500,0.200,0.100,0.100,baseline_only,off_peak,0.48,0.0238
7/15/2026,6:45 AM,0.0600,0.240,0.100,0.140,lights_or_fan,off_peak,0.48,0.0285
7/15/2026,7:00 AM,0.0600,0.240,0.100,0.140,lights_or_fan,off_peak,0.48,0.0285
7/15/2026,7:15 AM,0.0750,0.300,0.100,0.200,lights_or_fan,off_peak,0.48,0.0357
7/15/2026,7:30 AM,0.1600,0.640,0.100,0.540,lights_or_fan,off_peak,0.48,0.0761
7/15/2026,7:45 AM,0.0700,0.280,0.100,0.180,lights_or_fan,off_peak,0.48,0.0333
